Episode,Event,X_Pos
2071,death,284
2072,death,304
2073,death,309
2074,death,680
2075,death,1133
2076,death,310
2077,death,1421
2078,death,677
2079,death,300
2080,death,312
2081,death,1433
2082,death,303
2083,death,708
2084,death,311
2085,death,304
2086,death,690
2087,death,899
2088,death,1126
2089,death,805
2090,death,685
2091,death,899
2092,death,673
2093,death,664
2094,death,706
2095,death,794
2096,death,723
2097,death,689
2098,death,809
2099,death,673
2100,death,292
2101,death,308
2102,death,707
2103,death,298
2104,death,290
2105,death,683
2106,death,308
2107,death,293
2108,death,311
2109,death,682
2110,death,301
2111,death,309
2112,death,299
2113,death,1764
2114,death,707
2115,death,723
2116,death,1127
2117,death,310
2118,death,705
2119,death,1130
2120,death,305
2121,death,853
2122,death,272
2123,death,1124
2124,death,703
2125,death,307
2126,death,899
2127,death,297
2128,death,699
2129,death,307
2130,death,698
2131,death,294
2132,death,828
2133,death,309
2134,death,680
2135,death,1127
2136,death,1123
2137,death,689
2138,death,1413
2139,death,1122
2140,death,844
2141,death,310
2142,death,1955
2143,death,696
2144,death,1130
2145,death,808
2146,death,669
2147,death,693
2148,death,1414
2149,death,899
2150,death,696
2151,death,660
2152,death,836
2153,death,666
2154,death,669
2155,death,281
2156,death,692
2157,death,866
2158,death,305
2159,death,683
2160,death,875
2161,death,898
2162,death,302
2163,death,806
2164,death,310
2165,death,310
2166,death,1417
2167,death,1128
2168,death,315
2169,death,702
2170,death,307
2171,death,699
2172,death,850
2173,death,703
2174,death,298
2175,death,802
2176,death,683
2177,death,700
2178,death,701
2179,death,687
2180,death,837
2181,death,294
2182,death,295
2183,death,688
2184,death,1430
2185,death,826
2186,death,900
2187,death,710
2188,death,304
2189,death,301
2190,death,670
2191,death,670
2192,death,1797
2193,death,852
2194,death,1128
2195,death,298
2196,death,900
2197,death,687
2198,death,671
2199,death,698
2200,death,297
2201,death,309
2202,death,311
2203,death,701
2204,death,835
2205,death,1534
2206,death,1132
2207,death,1438
2208,death,699
2209,death,300
2210,death,275
2211,death,690
2212,death,696
2213,death,1227
2214,death,799
2215,death,1129
2216,death,846
2217,death,1436
2218,death,1414
2219,death,697
2220,death,898
2221,death,899
2222,death,289
2223,death,306
2224,death,709
2225,death,287
2226,death,280
2227,death,1233
2228,death,306
2229,death,295
2230,death,1414
2231,death,900
2232,death,1137
2233,death,900
2234,death,1225
2235,death,310
2236,death,309
2237,death,310
2238,death,301
2239,death,899
2240,death,809
2241,death,1412
2242,death,306
2243,death,307
2244,death,848
2245,death,1124
2246,death,723
2247,death,300
2248,death,288
2249,death,694
2250,death,674
2251,death,1518
2252,death,679
2253,death,1124
2254,death,1129
2255,death,698
2256,death,679
2257,death,313
2258,death,300
2259,death,1122
2260,death,1127
2261,death,859
2262,death,294
2263,death,309
2264,death,309
2265,death,307
2266,death,303
2267,death,860
2268,death,311
2269,death,304
2270,death,308
2271,death,705
2272,death,849
2273,death,289
2274,death,724
2275,death,305
2276,death,1223
2277,death,1129
2278,death,1237
2279,death,294
2280,death,297
2281,death,722
2282,death,858
2283,death,296
2284,death,1133
2285,death,312
2286,death,860
2287,death,863
2288,death,871
2289,death,689
2290,death,303
2291,death,669
2292,death,858
2293,death,708
2294,death,681
2295,death,310
2296,death,294
2297,death,1519
2298,death,1126
2299,death,1179
2300,death,274
2301,death,1411
2302,death,312
2303,death,677
2304,death,691
2305,death,1138
2306,death,1436
2307,death,680
2308,death,1411
2309,death,680
2310,death,836
2311,death,312
2312,death,1125
2313,death,1154
2314,death,284
2315,death,700
2316,death,1523
2317,death,1138
2318,death,310
2319,death,299
2320,death,302
2321,death,879
2322,death,313
2323,death,300
2324,death,1122
2325,death,295
2326,death,1433
2327,death,696
2328,death,711
2329,death,299
2330,death,1123
2331,death,723
2332,death,283
2333,death,704
2334,death,703
2335,death,297
2336,death,709
2337,death,689
2338,death,308
2339,death,287
2340,death,272
2341,death,1127
2342,death,723
2343,death,285
2344,death,1200
2345,death,849
2346,death,295
2347,death,686
2348,death,668
2349,death,305
2350,death,1125
2351,death,1415
2352,death,308
2353,death,1521
2354,death,899
2355,death,692
2356,death,697
2357,death,287
2358,death,675
2359,death,859
2360,death,282
2361,death,722
2362,death,703
2363,death,685
2364,death,308
2365,death,687
2366,death,899
2367,death,722
2368,death,2470
2369,death,723
2370,death,1128
2371,death,1443
2372,death,909
2373,death,703
2374,death,311
2375,death,299
2376,death,260
2377,death,693
2378,death,1406
2379,death,305
2380,death,1420
2381,death,1136
2382,death,696
2383,death,1797
2384,death,311
2385,death,690
2386,death,699
2387,death,706
2388,death,295
2389,death,288
2390,death,898
2391,death,1663
2392,death,306
2393,death,306
2394,death,1421
2395,death,302
2396,death,293
2397,death,684
2398,death,1672
2399,death,723
2400,death,1126
2401,death,712
2402,death,1426
2403,death,822
2404,death,300
2405,death,272
2406,death,306
2407,death,306
2408,death,698
2409,death,693
2410,death,809
2411,death,303
2412,death,852
2413,death,1132
2414,death,292
2415,death,663
2416,death,686
2417,death,308
2418,death,827
2419,death,260
2420,death,1238
2421,death,309
2422,death,249
2423,death,688
2424,death,703
2425,death,873
2426,death,309
2427,death,899
2428,death,297
2429,death,1436
2430,death,852
2431,death,812
2432,death,270
2433,death,845
2434,death,722
2435,death,697
2436,death,305
2437,death,298
2438,death,294
2439,death,313
2440,death,692
2441,death,300
2442,death,1124
2443,death,306
2444,death,1127
2445,death,701
2446,death,887
2447,death,682
2448,death,685
2449,death,286
2450,death,807
2451,death,298
2452,death,312
2453,death,296
2454,death,293
2455,death,696
2456,death,300
2457,death,672
2458,death,1126
2459,death,812
2460,death,303
2461,death,677
2462,death,710
2463,death,1932
2464,death,1131
2465,death,289
2466,death,703
2467,death,899
2468,death,671
2469,death,836
2470,death,853
2471,death,687
2472,death,290
2473,death,315
2474,death,304
2475,death,899
2476,death,693
2477,death,898
2478,death,675
2479,death,898
2480,death,295
2481,death,303
2482,death,301
2483,death,689
2484,death,1124
2485,death,871
2486,death,297
2487,death,297
2488,death,311
2489,death,313
2490,death,307
2491,death,1138
2492,death,1662
2493,death,290
2494,death,293
2495,death,1129
2496,death,298
2497,death,1515
2498,death,304
2499,death,306
2500,death,1667
2501,death,1422
2502,death,1264
2503,death,827
2504,death,1142
2505,death,1431
2506,death,257
2507,death,686
2508,death,277
2509,death,1124
2510,death,307
2511,death,1629
2512,death,693
2513,death,900
2514,death,301
2515,death,899
2516,death,899
2517,death,257
2518,death,1127
2519,death,1404
2520,death,725
2521,death,1539
2522,death,697
2523,death,311
2524,death,301
2525,death,303
2526,death,279
2527,death,703
2528,death,310
2529,death,305
2530,death,309
2531,death,1417
2532,death,1427
2533,death,694
2534,death,709
2535,death,1138
2536,death,1520
2537,death,1234
2538,death,314
2539,death,309
2540,death,292
2541,death,305
2542,death,1527
2543,death,312
2544,death,289
2545,death,313
2546,death,696
2547,death,295
2548,death,683
2549,death,306
2550,death,1133
2551,death,701
2552,death,293
2553,death,305
2554,death,1405
2555,death,681
2556,death,692
2557,death,294
2558,death,687
2559,death,899
2560,death,292
2561,death,285
2562,death,838
2563,death,802
2564,death,701
2565,death,673
2566,death,287
2567,death,1133
2568,death,286
2569,death,685
2570,death,860
2571,death,302
2572,death,299
2573,death,1133
2574,death,303
2575,death,308
2576,death,305
2577,death,296
2578,death,844
2579,death,293
2580,death,304
2581,death,279
2582,death,286
2583,death,706
2584,death,724
2585,death,287
2586,death,698
2587,death,1509
2588,death,827
2589,death,1412
2590,death,306
2591,death,276
2592,death,898
2593,death,281
2594,death,295
2595,death,815
2596,death,300
2597,death,1128
2598,death,696
2599,death,899
2600,death,1123
2601,death,683
2602,death,1122
2603,death,824
2604,death,820
2605,death,292
2606,death,704
2607,death,834
2608,death,284
2609,death,1132
2610,death,286
2611,death,1127
2612,death,289
2613,death,831
2614,death,698
2615,death,295
2616,death,662
2617,death,276
2618,death,1133
2619,death,899
2620,death,722
2621,death,1135
2622,death,302
2623,death,1500
2624,death,686
2625,death,672
2626,death,808
2627,death,705
2628,death,898
2629,death,1408
2630,death,1138
2631,death,1130
2632,death,806
2633,death,309
2634,death,309
2635,finished,3161
2636,death,1130
2637,death,302
2638,death,310
2639,death,667
2640,death,313
2641,death,724
2642,death,900
2643,death,706
2644,death,849
2645,death,277
2646,death,280
2647,death,703
2648,death,701
2649,death,708
2650,death,1123
2651,death,681
2652,death,868
2653,death,696
2654,death,701
2655,death,305
2656,death,679
2657,death,723
2658,death,1138
2659,death,263
2660,death,708
2661,death,687
2662,death,685
2663,death,296
2664,death,814
2665,death,1137
2666,death,825
2667,death,308
2668,death,282
2669,death,706
2670,death,1407
2671,death,1414
2672,death,704
2673,death,722
2674,death,294
2675,death,827
2676,death,306
2677,death,839
2678,death,660
2679,death,671
2680,death,293
2681,death,300
2682,death,834
2683,death,1431
2684,death,315
2685,death,694
2686,death,856
2687,death,898
2688,death,693
2689,death,1428
2690,death,1376
2691,death,706
2692,death,294
2693,death,698
2694,death,308
2695,death,1407
2696,death,723
2697,death,288
2698,death,678
2699,death,899
2700,death,304
2701,death,1127
2702,death,723
2703,death,1510
2704,death,313
2705,death,686
2706,death,295
2707,death,687
2708,death,312
2709,death,679
2710,death,722
2711,death,275
2712,death,1399
2713,death,1142
2714,death,693
2715,death,290
2716,death,678
2717,death,832
2718,death,307
2719,death,808
2720,death,287
2721,death,1126
2722,death,706
2723,death,672
2724,death,305
2725,death,723
2726,death,1435
2727,death,807
2728,death,304
2729,death,304
2730,death,299
2731,death,706
2732,death,870
2733,death,291
2734,death,1504
2735,death,299
2736,death,297
2737,death,1133
2738,death,284
2739,death,868
2740,death,261
2741,death,296
2742,death,722
2743,death,1397
2744,death,1405
2745,death,277
2746,death,286
2747,death,686
2748,death,291
2749,death,1123
2750,death,1129
2751,death,695
2752,death,305
2753,death,798
2754,death,679
2755,death,1126
2756,death,311
2757,death,309
2758,death,1517
2759,death,691
2760,death,1127
2761,death,702
2762,death,1126
2763,death,1126
2764,death,303
2765,death,1406
2766,death,285
2767,death,1492
2768,death,292
2769,death,305
2770,death,898
2771,death,687
2772,death,306
2773,death,1129
2774,death,1127
2775,death,898
2776,death,703
2777,death,655
2778,death,301
2779,death,685
2780,death,313
2781,death,1125
2782,death,711
2783,death,899
2784,death,686
2785,death,724
2786,death,284
2787,death,1436
2788,death,682
2789,death,1134
2790,death,306
2791,death,309
2792,death,303
2793,death,807
2794,death,301
2795,death,293
2796,death,305
2797,death,709
2798,death,709
2799,death,694
2800,death,1672
2801,death,689
2802,death,693
2803,death,704
2804,death,310
2805,death,807
2806,death,1122
2807,death,301
2808,death,701
2809,death,1413
2810,death,301
2811,death,309
2812,death,899
2813,death,312
2814,death,1134
2815,death,295
2816,death,711
2817,death,708
2818,death,673
2819,death,312
2820,death,868
2821,death,685
2822,death,298
2823,death,678
2824,death,708
2825,death,1432
2826,death,689
2827,death,1129
2828,death,722
2829,death,684
2830,death,1125
2831,death,315
2832,death,898
2833,death,867
2834,death,277
2835,death,294
2836,death,844
2837,death,723
2838,death,1413
2839,death,682
2840,death,303
2841,death,884
2842,death,1125
2843,death,1221
2844,death,289
2845,death,833
2846,death,297
2847,death,298
2848,death,247
2849,death,1124
2850,death,793
2851,death,708
2852,death,307
2853,death,300
2854,death,692
2855,death,685
2856,death,1129
2857,death,1152
2858,death,285
2859,death,899
2860,death,1227
2861,death,692
2862,death,311
2863,death,288
2864,death,672
2865,death,687
2866,death,312
2867,death,695
2868,death,1959
2869,death,703
2870,death,687
2871,death,306
2872,death,689
2873,death,1407
2874,death,302
2875,death,900
2876,death,690
2877,death,1434
2878,death,286
2879,death,1436
2880,death,299
2881,death,697
2882,death,1150
2883,death,723
2884,death,1659
2885,death,678
2886,death,293
2887,death,695
2888,death,300
2889,death,312
2890,death,278
2891,death,292
2892,death,707
2893,death,695
2894,death,307
2895,death,296
2896,death,1128
2897,death,844
2898,death,685
2899,death,1405
2900,death,297
2901,death,247
2902,death,722
2903,death,302
2904,death,859
2905,death,294
2906,death,1412
2907,death,306
2908,death,294
2909,death,685
2910,death,303
2911,death,298
2912,death,1130
2913,death,306
2914,death,849
2915,death,677
2916,death,1412
2917,death,309
2918,death,1431
2919,death,277
2920,death,722
2921,death,1441
2922,death,313
2923,death,712
2924,death,314
2925,death,698
2926,death,835
2927,death,1507
2928,death,288
2929,death,833
2930,death,310
2931,death,286
2932,death,698
2933,death,708
2934,death,660
2935,death,689
2936,death,871
2937,death,282
2938,death,314
2939,death,310
2940,death,685
2941,death,674
2942,death,307
2943,death,839
2944,death,826
2945,death,693
2946,death,1126
2947,death,284
2948,death,722
2949,death,722
2950,death,1219
2951,death,815
2952,death,723
2953,death,310
2954,death,866
2955,death,713
2956,death,697
2957,death,691
2958,death,1128
2959,death,309
2960,death,714
2961,death,723
2962,death,309
2963,death,813
2964,death,678
2965,death,1151
2966,death,304
2967,death,690
2968,death,1138
2969,death,898
2970,death,1131
2971,death,722
2972,death,1219
2973,death,688
2974,death,1138
2975,death,691
2976,death,294
2977,death,805
2978,death,1132
2979,death,700
2980,death,289
2981,death,310
2982,death,830
2983,death,838
2984,death,283
2985,death,296
2986,death,284
2987,death,722
2988,death,279
2989,death,294
2990,death,685
2991,death,680
2992,death,1129
2993,death,1428
2994,death,1146
2995,death,289
2996,death,271
2997,death,703
2998,death,1126
2999,death,284
3000,death,284
3001,death,1130
3002,death,682
3003,death,295
3004,death,1805
3005,death,1135
3006,death,292
3007,death,291
3008,death,723
3009,death,1416
3010,death,846
3011,death,723
3012,death,689
3013,death,1671
3014,death,697
3015,death,687
3016,death,1124
3017,death,273
3018,death,306
3019,death,1417
3020,death,310
3021,death,313
3022,death,831
3023,death,296
3024,death,299
3025,death,853
3026,death,1433
3027,death,1136
3028,death,2019
3029,death,303
3030,death,867
3031,death,706
3032,death,247
3033,death,1129
3034,death,698
3035,death,1127
3036,death,1129
3037,death,697
3038,death,681
3039,death,286
3040,death,283
3041,death,1434
3042,death,1137
3043,death,1223
3044,death,280
3045,death,281
3046,death,707
3047,death,678
3048,death,666
3049,death,268
3050,death,1136
3051,death,311
3052,death,699
3053,death,698
3054,death,848
3055,death,852
3056,death,679
3057,death,1124
3058,death,722
3059,death,688
3060,death,296
3061,death,302
3062,death,855
3063,death,1124
3064,death,684
3065,death,723
3066,death,283
3067,death,898
3068,death,1124
3069,death,859
3070,death,1131
3071,death,221
3072,death,868
3073,death,677
3074,death,707
3075,death,689
3076,death,684
3077,death,681
3078,death,1137
3079,death,848
3080,death,687
3081,death,308
3082,death,711
3083,death,303
3084,death,308
3085,death,710
3086,death,841
3087,death,826
3088,death,1220
3089,death,309
3090,death,1433
3091,death,682
3092,death,841
3093,death,1668
3094,death,1128
3095,death,900
3096,death,694
3097,death,791
3098,death,1126
3099,death,309
3100,death,252
3101,death,1407
3102,death,899
3103,death,724
3104,death,309
3105,death,310
3106,death,309
3107,death,1241
3108,death,702
3109,death,683
3110,death,300
3111,death,315
3112,death,1436
3113,death,863
3114,death,697
3115,death,281
3116,death,675
3117,death,1228
3118,death,673
3119,death,298
3120,death,1403
3121,death,1433
3122,death,308
3123,death,303
3124,death,687
3125,death,1127
3126,death,310
3127,death,304
3128,death,857
3129,death,688
3130,death,300
3131,death,837
3132,death,288
3133,death,1137
3134,death,900
3135,death,307
3136,death,1129
3137,death,1434
3138,death,284
3139,death,300
3140,death,802
3141,death,723
3142,death,690
3143,death,1429
3144,death,1240
3145,death,1137
3146,death,675
3147,death,313
3148,death,1138
3149,death,703
3150,death,694
3151,death,304
3152,death,314
3153,death,691
3154,death,1136
3155,death,708
3156,death,310
3157,death,1221
3158,death,698
3159,death,695
3160,death,302
3161,death,1139
3162,death,295
3163,death,681
3164,death,1412
3165,death,292
3166,death,302
3167,death,708
3168,death,854
3169,death,1418
3170,death,300
3171,death,1129
3172,death,695
3173,death,294
3174,death,861
3175,death,877
3176,death,898
3177,death,825
3178,death,899
3179,death,708
3180,death,1135
3181,death,296
3182,death,679
3183,death,293
3184,death,310
3185,death,306
3186,death,288
3187,death,686
3188,death,300
3189,death,702
3190,death,1123
3191,death,703
3192,death,1136
3193,death,898
3194,death,290
3195,death,1128
3196,death,291
3197,death,286
3198,death,1403
3199,death,724
3200,death,854
3201,death,294
3202,death,1135
3203,death,695
3204,death,1417
3205,death,709
3206,death,703
3207,death,292
3208,death,305
3209,death,710
3210,death,899
3211,death,836
3212,death,689
3213,death,900
3214,death,299
3215,death,723
3216,death,308
3217,death,850
3218,death,309
3219,death,723
3220,death,1667
3221,death,1133
3222,death,264
3223,death,1234
3224,death,283
3225,death,1126
3226,death,868
3227,death,272
3228,death,1134
3229,death,275
3230,death,316
3231,death,696
3232,death,282
3233,death,711
3234,death,306
3235,death,250
3236,death,698
3237,death,289
3238,death,690
3239,death,846
3240,death,311
3241,death,1431
3242,death,305
3243,death,821
3244,death,1419
3245,death,699
3246,death,260
3247,death,293
3248,death,1435
3249,death,1127
3250,death,723
3251,death,1243
3252,death,2015
3253,death,707
3254,death,1521
3255,death,1126
3256,death,1141
3257,death,310
3258,death,306
3259,death,292
3260,death,711
3261,death,311
3262,death,303
3263,death,678
3264,death,1135
3265,death,827
3266,death,290
3267,death,1151
3268,death,712
3269,death,1232
3270,death,865
3271,death,683
3272,death,304
3273,death,291
3274,death,302
3275,death,816
3276,death,694
3277,death,899
3278,death,297
3279,death,681
3280,death,277
3281,death,722
3282,death,695
3283,death,683
3284,death,307
3285,death,295
3286,death,308
3287,death,296
3288,death,304
3289,death,283
3290,death,288
3291,death,679
3292,death,699
3293,death,304
3294,death,300
3295,death,302
3296,death,292
3297,death,669
3298,death,294
3299,death,680
3300,death,1880
3301,death,681
3302,death,272
3303,death,290
3304,death,685
3305,death,680
3306,death,283
3307,death,690
3308,death,312
3309,death,1133
3310,death,298
3311,death,681
3312,death,690
3313,death,295
3314,death,680
3315,death,704
3316,death,722
3317,death,812
3318,death,1138
3319,death,1413
3320,death,722
3321,death,701
3322,death,675
3323,death,723
3324,death,711
3325,death,1124
3326,death,312
3327,death,300
3328,death,857
3329,death,258
3330,death,1433
3331,death,1215
3332,death,724
3333,death,1128
3334,death,304
3335,death,286
3336,death,304
3337,death,1433
3338,death,306
3339,death,690
3340,death,1412
3341,death,1523
3342,death,1127
3343,death,1129
3344,death,723
3345,death,299
3346,death,691
3347,death,898
3348,death,835
3349,death,713
3350,death,314
3351,death,848
3352,death,694
3353,death,811
3354,death,299
3355,death,1134
3356,death,1410
3357,death,309
3358,death,684
3359,death,1231
3360,death,664
3361,death,307
3362,death,1132
3363,death,899
3364,death,303
3365,death,1142
3366,death,700
3367,death,702
3368,death,292
3369,death,899
3370,death,270
3371,death,292
3372,death,869
3373,death,700
3374,death,287
3375,death,898
3376,death,1139
3377,death,1125
3378,death,297
3379,death,698
3380,death,305
3381,death,799
3382,death,289
3383,death,1240
3384,death,677
3385,death,899
3386,death,723
3387,death,794
3388,death,283
3389,death,291
3390,death,296
3391,death,1124
3392,death,1122
3393,death,265
3394,death,313
3395,death,899
3396,death,1435
3397,death,1129
3398,death,682
3399,death,1126
3400,death,847
3401,death,726
3402,death,293
3403,death,899
3404,death,1403
3405,death,833
3406,death,286
3407,death,853
3408,death,307
3409,death,867
3410,death,1518
3411,death,694
3412,death,1153
3413,death,293
3414,death,1126
3415,death,307
3416,death,294
3417,death,899
3418,death,679
3419,death,691
3420,death,681
3421,death,702
3422,death,305
3423,death,1520
3424,death,1123
3425,death,711
3426,death,1124
3427,death,306
3428,death,1424
3429,death,270
3430,death,309
3431,death,1123
3432,death,302
3433,death,679
3434,death,865
3435,death,692
3436,death,699
3437,death,301
3438,death,286
3439,death,311
3440,death,853
3441,death,303
3442,death,304
3443,death,803
3444,death,307
3445,death,692
3446,death,258
3447,death,711
3448,death,1421
3449,death,280
3450,death,1523
3451,death,310
3452,death,292
3453,death,308
3454,death,1235
3455,death,805
3456,death,1435
3457,death,1125
3458,death,691
3459,death,683
3460,death,682
3461,death,310
3462,death,1138
3463,death,1199
3464,death,818
3465,death,294
3466,death,306
3467,death,1127
3468,death,299
3469,death,681
3470,death,293
3471,death,1948
3472,death,687
3473,death,313
3474,death,796
3475,death,295
3476,death,1524
3477,death,678
3478,death,707
3479,death,301
3480,death,1232
3481,death,723
3482,death,279
3483,death,722
3484,death,849
3485,death,1123
3486,death,706
3487,death,697
3488,death,1123
3489,death,298
